WR,HR,DeltaHR,VE,BF,VO2rel,HRR,VO2
195,135,0,55393,30,25.998,65.71428571,2.261826
195,135,0,55393,30,27.289,65.71428571,2.374143
195,136,1,55393,30,24.003,66.66666667,2.088261
195,136,0,55393,29,19.573,66.66666667,1.702851
195,137,1,49861,29,15.144,67.61904762,1.317528
195,138,1,52721,28,17.519,68.57142857,1.524153
195,138,0,52721,27,27.268,68.57142857,2.372316
195,139,1,52074,26,32.804,69.52380952,2.853948
195,140,1,52074,26,32.524,70.47619048,2.829588
195,141,1,53221,27,32.372,71.42857143,2.816364
195,142,1,53221,27,32.305,72.38095238,2.810535
195,142,0,55548,27,31.179,72.38095238,2.712573
25,143,1,55548,27,29.82,73.33333333,2.59434
25,143,0,55548,27,28.461,73.33333333,2.476107
25,143,0,52620,26,25.021,73.33333333,2.176827
25,143,0,52620,26,21.495,73.33333333,1.870065
25,142,-1,51372,26,21.363,72.38095238,1.858581
25,141,-1,51372,26,22.552,71.42857143,1.962024
25,141,0,56600,26,24.253,71.42857143,2.110011
25,140,-1,56600,28,26.218,70.47619048,2.280966
25,140,0,54610,29,26.164,70.47619048,2.276268
